SEX,AGE,CCYY,H,obs_value,sd_value
,,2023,2,7527.9000000000,
,0-4,2023,2,194.3000000000,
,10-14,2023,2,299.2000000000,
,15-19,2023,2,295.4000000000,
,20-24,2023,2,308.1000000000,
,25-29,2023,2,424.4000000000,
,30-34,2023,2,508.4000000000,
,35-39,2023,2,563.8000000000,
,40-44,2023,2,602.0000000000,
,45-49,2023,2,562.1000000000,
,5-9,2023,2,266.3000000000,
,50-54,2023,2,587.3000000000,
,55-59,2023,2,582.1000000000,
,60-64,2023,2,645.4000000000,
,65-69,2023,2,581.4000000000,
,70-74,2023,2,434.1000000000,
,75-79,2023,2,273.4000000000,
,80-84,2023,2,156.0000000000,
,85_and_over,2023,2,244.2000000000,
F,,2023,2,4102.6000000000,
F,0-4,2023,2,93.9000000000,
F,10-14,2023,2,143.6000000000,
F,15-19,2023,2,143.0000000000,
F,20-24,2023,2,154.1000000000,
F,25-29,2023,2,222.6000000000,
F,30-34,2023,2,283.0000000000,
F,35-39,2023,2,331.4000000000,
F,40-44,2023,2,362.7000000000,
F,45-49,2023,2,330.5000000000,
F,5-9,2023,2,129.4000000000,
F,50-54,2023,2,341.9000000000,
F,55-59,2023,2,325.7000000000,
F,60-64,2023,2,343.4000000000,
F,65-69,2023,2,299.6000000000,
F,70-74,2023,2,225.2000000000,
F,75-79,2023,2,142.3000000000,
F,80-84,2023,2,80.3000000000,
F,85_and_over,2023,2,150.0000000000,
M,,2023,2,3425.3000000000,
M,0-4,2023,2,100.4000000000,
M,10-14,2023,2,155.6000000000,
M,15-19,2023,2,152.4000000000,
M,20-24,2023,2,154.0000000000,
M,25-29,2023,2,201.8000000000,
M,30-34,2023,2,225.4000000000,
M,35-39,2023,2,232.4000000000,
M,40-44,2023,2,239.3000000000,
M,45-49,2023,2,231.6000000000,
M,5-9,2023,2,136.9000000000,
M,50-54,2023,2,245.4000000000,
M,55-59,2023,2,256.4000000000,
M,60-64,2023,2,302.0000000000,
M,65-69,2023,2,281.8000000000,
M,70-74,2023,2,208.9000000000,
M,75-79,2023,2,131.1000000000,
M,80-84,2023,2,75.7000000000,
M,85_and_over,2023,2,94.2000000000,
,,2024,1,7524.1000000000,
,0-4,2024,1,188.6000000000,
,10-14,2024,1,300.1000000000,
,15-19,2024,1,288.4000000000,
,20-24,2024,1,308.4000000000,
,25-29,2024,1,410.5000000000,
,30-34,2024,1,509.0000000000,
,35-39,2024,1,563.9000000000,
,40-44,2024,1,602.0000000000,
,45-49,2024,1,561.3000000000,
,5-9,2024,1,262.1000000000,
,50-54,2024,1,590.0000000000,
,55-59,2024,1,574.7000000000,
,60-64,2024,1,646.2000000000,
,65-69,2024,1,584.7000000000,
,70-74,2024,1,442.4000000000,
,75-79,2024,1,290.9000000000,
,80-84,2024,1,157.7000000000,
,85_and_over,2024,1,243.2000000000,
F,,2024,1,4106.2000000000,
F,0-4,2024,1,90.9000000000,
F,10-14,2024,1,144.6000000000,
F,15-19,2024,1,139.1000000000,
F,20-24,2024,1,154.3000000000,
F,25-29,2024,1,215.6000000000,
F,30-34,2024,1,282.3000000000,
F,35-39,2024,1,331.1000000000,
F,40-44,2024,1,363.1000000000,
F,45-49,2024,1,330.9000000000,
F,5-9,2024,1,127.2000000000,
F,50-54,2024,1,344.0000000000,
F,55-59,2024,1,323.0000000000,
F,60-64,2024,1,346.4000000000,
F,65-69,2024,1,300.9000000000,
F,70-74,2024,1,230.3000000000,
F,75-79,2024,1,151.6000000000,
F,80-84,2024,1,81.7000000000,
F,85_and_over,2024,1,149.2000000000,
M,,2024,1,3417.9000000000,
M,0-4,2024,1,97.7000000000,
M,10-14,2024,1,155.5000000000,
M,15-19,2024,1,149.3000000000,
M,20-24,2024,1,154.1000000000,
M,25-29,2024,1,194.9000000000,
M,30-34,2024,1,226.7000000000,
M,35-39,2024,1,232.8000000000,
M,40-44,2024,1,238.9000000000,
M,45-49,2024,1,230.4000000000,
M,5-9,2024,1,134.9000000000,
M,50-54,2024,1,246.0000000000,
M,55-59,2024,1,251.7000000000,
M,60-64,2024,1,299.8000000000,
M,65-69,2024,1,283.8000000000,
M,70-74,2024,1,212.1000000000,
M,75-79,2024,1,139.3000000000,
M,80-84,2024,1,76.0000000000,
M,85_and_over,2024,1,94.0000000000,
,,2024,2,7500.6000000000,
,0-4,2024,2,181.3000000000,
,10-14,2024,2,287.1000000000,
,15-19,2024,2,277.2000000000,
,20-24,2024,2,305.9000000000,
,25-29,2024,2,401.0000000000,
,30-34,2024,2,506.4000000000,
,35-39,2024,2,563.2000000000,
,40-44,2024,2,602.4000000000,
,45-49,2024,2,562.8000000000,
,5-9,2024,2,255.4000000000,
,50-54,2024,2,587.3000000000,
,55-59,2024,2,567.0000000000,
,60-64,2024,2,642.5000000000,
,65-69,2024,2,590.9000000000,
,70-74,2024,2,451.2000000000,
,75-79,2024,2,310.4000000000,
,80-84,2024,2,158.9000000000,
,85_and_over,2024,2,249.7000000000,
F,,2024,2,4096.1000000000,
F,0-4,2024,2,87.4000000000,
F,10-14,2024,2,139.1000000000,
F,15-19,2024,2,134.0000000000,
F,20-24,2024,2,153.1000000000,
F,25-29,2024,2,210.0000000000,
F,30-34,2024,2,279.7000000000,
F,35-39,2024,2,328.5000000000,
F,40-44,2024,2,362.1000000000,
F,45-49,2024,2,332.6000000000,
F,5-9,2024,2,123.7000000000,
F,50-54,2024,2,342.2000000000,
F,55-59,2024,2,320.3000000000,
F,60-64,2024,2,347.1000000000,
F,65-69,2024,2,304.3000000000,
F,70-74,2024,2,235.4000000000,
F,75-79,2024,2,161.9000000000,
F,80-84,2024,2,82.9000000000,
F,85_and_over,2024,2,151.8000000000,
M,,2024,2,3404.5000000000,
M,0-4,2024,2,93.9000000000,
M,10-14,2024,2,148.0000000000,
M,15-19,2024,2,143.2000000000,
M,20-24,2024,2,152.8000000000,
M,25-29,2024,2,191.0000000000,
M,30-34,2024,2,226.7000000000,
M,35-39,2024,2,234.7000000000,
M,40-44,2024,2,240.3000000000,
M,45-49,2024,2,230.2000000000,
M,5-9,2024,2,131.7000000000,
M,50-54,2024,2,245.1000000000,
M,55-59,2024,2,246.7000000000,
M,60-64,2024,2,295.4000000000,
M,65-69,2024,2,286.6000000000,
M,70-74,2024,2,215.8000000000,
M,75-79,2024,2,148.5000000000,
M,80-84,2024,2,76.0000000000,
M,85_and_over,2024,2,97.9000000000,
,,2025,1,7498.9000000000,
,0-4,2025,1,174.1000000000,
,10-14,2025,1,289.8000000000,
,15-19,2025,1,278.5000000000,
,20-24,2025,1,300.3000000000,
,25-29,2025,1,392.9000000000,
,30-34,2025,1,503.2000000000,
,35-39,2025,1,563.6000000000,
,40-44,2025,1,606.7000000000,
,45-49,2025,1,571.1000000000,
,5-9,2025,1,250.9000000000,
,50-54,2025,1,585.9000000000,
,55-59,2025,1,567.3000000000,
,60-64,2025,1,633.0000000000,
,65-69,2025,1,598.2000000000,
,70-74,2025,1,458.3000000000,
,75-79,2025,1,323.3000000000,
,80-84,2025,1,156.6000000000,
,85_and_over,2025,1,245.2000000000,
F,,2025,1,4098.8000000000,
F,0-4,2025,1,83.8000000000,
F,10-14,2025,1,140.2000000000,
F,15-19,2025,1,134.2000000000,
F,20-24,2025,1,149.6000000000,
F,25-29,2025,1,204.3000000000,
F,30-34,2025,1,276.4000000000,
F,35-39,2025,1,326.6000000000,
F,40-44,2025,1,364.9000000000,
F,45-49,2025,1,339.5000000000,
F,5-9,2025,1,121.7000000000,
F,50-54,2025,1,341.7000000000,
F,55-59,2025,1,322.7000000000,
F,60-64,2025,1,344.9000000000,
F,65-69,2025,1,308.1000000000,
F,70-74,2025,1,239.3000000000,
F,75-79,2025,1,168.6000000000,
F,80-84,2025,1,82.6000000000,
F,85_and_over,2025,1,149.7000000000,
M,,2025,1,3400.1000000000,
M,0-4,2025,1,90.3000000000,
M,10-14,2025,1,149.6000000000,
M,15-19,2025,1,144.3000000000,
M,20-24,2025,1,150.7000000000,
M,25-29,2025,1,188.6000000000,
M,30-34,2025,1,226.8000000000,
M,35-39,2025,1,237.0000000000,
M,40-44,2025,1,241.8000000000,
M,45-49,2025,1,231.6000000000,
M,5-9,2025,1,129.2000000000,
M,50-54,2025,1,244.2000000000,
M,55-59,2025,1,244.6000000000,
M,60-64,2025,1,288.1000000000,
M,65-69,2025,1,290.1000000000,
M,70-74,2025,1,219.0000000000,
M,75-79,2025,1,154.7000000000,
M,80-84,2025,1,74.0000000000,
M,85_and_over,2025,1,95.5000000000,
,,2025,2,7510.8000000000,102
,0-4,2025,2,166.3000000000,102
,10-14,2025,2,291.2000000000,102
,15-19,2025,2,292.0000000000,102
,20-24,2025,2,292.3000000000,102
,25-29,2025,2,379.3000000000,102
,30-34,2025,2,498.1000000000,102
,35-39,2025,2,566.2000000000,102
,40-44,2025,2,607.8000000000,102
,45-49,2025,2,580.8000000000,102
,5-9,2025,2,245.5000000000,102
,50-54,2025,2,581.3000000000,102
,55-59,2025,2,567.8000000000,102
,60-64,2025,2,622.4000000000,102
,65-69,2025,2,603.7000000000,102
,70-74,2025,2,464.4000000000,102
,75-79,2025,2,337.7000000000,102
,80-84,2025,2,161.0000000000,102
,85_and_over,2025,2,253.0000000000,102
F,,2025,2,4106.4000000000,102
F,0-4,2025,2,80.0000000000,102
F,10-14,2025,2,140.9000000000,102
F,15-19,2025,2,140.8000000000,102
F,20-24,2025,2,145.0000000000,102
F,25-29,2025,2,196.8000000000,102
F,30-34,2025,2,272.4000000000,102
F,35-39,2025,2,326.0000000000,102
F,40-44,2025,2,366.6000000000,102
F,45-49,2025,2,345.7000000000,102
F,5-9,2025,2,118.9000000000,102
F,50-54,2025,2,338.8000000000,102
F,55-59,2025,2,324.4000000000,102
F,60-64,2025,2,341.3000000000,102
F,65-69,2025,2,311.2000000000,102
F,70-74,2025,2,242.8000000000,102
F,75-79,2025,2,176.4000000000,102
F,80-84,2025,2,85.5000000000,102
F,85_and_over,2025,2,152.9000000000,102
M,,2025,2,3404.4000000000,102
M,0-4,2025,2,86.3000000000,102
M,10-14,2025,2,150.3000000000,102
M,15-19,2025,2,151.2000000000,102
M,20-24,2025,2,147.3000000000,102
M,25-29,2025,2,182.5000000000,102
M,30-34,2025,2,225.7000000000,102
M,35-39,2025,2,240.2000000000,102
M,40-44,2025,2,241.2000000000,102
M,45-49,2025,2,235.1000000000,102
M,5-9,2025,2,126.6000000000,102
M,50-54,2025,2,242.5000000000,102
M,55-59,2025,2,243.4000000000,102
M,60-64,2025,2,281.1000000000,102
M,65-69,2025,2,292.5000000000,102
M,70-74,2025,2,221.6000000000,102
M,75-79,2025,2,161.3000000000,102
M,80-84,2025,2,75.5000000000,102
M,85_and_over,2025,2,100.1000000000,102
