SEX,AGE,H,CCYY,obs_value,sd_value
M,16,1,1987,45.6000000000,
M,17,1,1987,45.2000000000,
M,18,1,1987,45.5000000000,
M,19,1,1987,47.2000000000,
M,2,1,1987,41.7000000000,
M,20,1,1987,49.9000000000,
M,21,1,1987,52.9000000000,
M,22,1,1987,55.6000000000,
M,23,1,1987,58.7000000000,
M,24,1,1987,61.2000000000,
M,25,1,1987,62.4000000000,
M,26,1,1987,63.3000000000,
M,27,1,1987,64.3000000000,
M,28,1,1987,64.5000000000,
M,29,1,1987,63.3000000000,
M,3,1,1987,43.6000000000,
M,30,1,1987,61.3000000000,
M,31,1,1987,58.5000000000,
M,32,1,1987,55.5000000000,
M,33,1,1987,53.3000000000,
M,34,1,1987,51.1000000000,
M,35,1,1987,49.7000000000,
M,36,1,1987,48.8000000000,
M,37,1,1987,48.2000000000,
M,38,1,1987,46.4000000000,
M,39,1,1987,43.0000000000,
M,4,1,1987,45.0000000000,
M,40,1,1987,38.7000000000,
M,41,1,1987,33.9000000000,
M,42,1,1987,29.6000000000,
M,43,1,1987,26.7000000000,
M,44,1,1987,25.2000000000,
M,45,1,1987,25.5000000000,
M,46,1,1987,26.4000000000,
M,47,1,1987,27.8000000000,
M,48,1,1987,28.8000000000,
M,49,1,1987,29.0000000000,
M,5,1,1987,46.3000000000,
M,50,1,1987,29.3000000000,
M,51,1,1987,29.4000000000,
M,52,1,1987,29.4000000000,
M,53,1,1987,29.7000000000,
M,54,1,1987,29.4000000000,
M,55,1,1987,28.8000000000,
M,56,1,1987,28.1000000000,
M,57,1,1987,27.3000000000,
M,58,1,1987,26.5000000000,
M,59,1,1987,25.5000000000,
M,6,1,1987,44.4000000000,
M,60,1,1987,24.6000000000,
M,61,1,1987,23.4000000000,
M,62,1,1987,22.2000000000,
M,63,1,1987,21.3000000000,
M,64,1,1987,20.0000000000,
M,65,1,1987,18.8000000000,
M,66,1,1987,17.8000000000,
M,67,1,1987,16.4000000000,
M,68,1,1987,15.2000000000,
M,69,1,1987,14.2000000000,
M,7,1,1987,43.6000000000,
M,70,1,1987,13.3000000000,
M,71,1,1987,12.4000000000,
M,72,1,1987,11.7000000000,
M,73,1,1987,10.6000000000,
M,74,1,1987,9.6000000000,
M,75,1,1987,8.3000000000,
M,76,1,1987,7.0000000000,
M,77,1,1987,5.7000000000,
M,78,1,1987,4.8000000000,
M,79,1,1987,3.9000000000,
M,8,1,1987,43.2000000000,
M,80,1,1987,3.4000000000,
M,81,1,1987,2.8000000000,
M,82,1,1987,2.4000000000,
M,83,1,1987,2.0000000000,
M,84,1,1987,1.7000000000,
M,85_and_over,1,1987,5.6000000000,
M,9,1,1987,43.2000000000,
M,zero,1,1987,38.0000000000,
,,2,1987,5615.3000000000,
F,,2,1987,2731.2000000000,
M,,2,1987,2884.1000000000,
,,1,1988,5627.6000000000,
,1,1,1988,74.3000000000,
,10,1,1988,82.9000000000,
,11,1,1988,83.6000000000,
,12,1,1988,84.9000000000,
,13,1,1988,87.1000000000,
,14,1,1988,88.1000000000,
,15,1,1988,88.4000000000,
,16,1,1988,88.0000000000,
,17,1,1988,86.3000000000,
,18,1,1988,85.0000000000,
,19,1,1988,85.4000000000,
,2,1,1988,77.2000000000,
,20,1,1988,89.5000000000,
,21,1,1988,95.6000000000,
,22,1,1988,103.5000000000,
,23,1,1988,111.3000000000,
,24,1,1988,117.7000000000,
,25,1,1988,122.1000000000,
,26,1,1988,124.0000000000,
,27,1,1988,125.1000000000,
,28,1,1988,126.3000000000,
,29,1,1988,126.1000000000,
,3,1,1988,80.0000000000,
,30,1,1988,123.2000000000,
,31,1,1988,118.9000000000,
,32,1,1988,113.4000000000,
,33,1,1988,107.2000000000,
,34,1,1988,102.2000000000,
,35,1,1988,98.2000000000,
,36,1,1988,95.1000000000,
,37,1,1988,93.2000000000,
,38,1,1988,91.2000000000,
,39,1,1988,87.2000000000,
,4,1,1988,83.5000000000,
,40,1,1988,80.6000000000,
,41,1,1988,72.1000000000,
,42,1,1988,62.7000000000,
,43,1,1988,54.1000000000,
,44,1,1988,48.2000000000,
,45,1,1988,45.3000000000,
,46,1,1988,46.1000000000,
,47,1,1988,48.1000000000,
,48,1,1988,50.6000000000,
,49,1,1988,52.6000000000,
,5,1,1988,87.7000000000,
,50,1,1988,53.2000000000,
,51,1,1988,53.8000000000,
,52,1,1988,53.9000000000,
,53,1,1988,54.4000000000,
,54,1,1988,55.0000000000,
,55,1,1988,54.6000000000,
,56,1,1988,53.6000000000,
,57,1,1988,52.9000000000,
,58,1,1988,51.8000000000,
,59,1,1988,50.6000000000,
,6,1,1988,89.4000000000,
,60,1,1988,49.1000000000,
,61,1,1988,47.6000000000,
,62,1,1988,45.6000000000,
,63,1,1988,43.5000000000,
,64,1,1988,41.9000000000,
,65,1,1988,39.8000000000,
,66,1,1988,37.4000000000,
,67,1,1988,35.6000000000,
,68,1,1988,33.2000000000,
,69,1,1988,31.1000000000,
,7,1,1988,86.5000000000,
,70,1,1988,29.1000000000,
,71,1,1988,27.7000000000,
,72,1,1988,25.9000000000,
,73,1,1988,24.6000000000,
,74,1,1988,22.7000000000,
,75,1,1988,20.8000000000,
,76,1,1988,18.5000000000,
,77,1,1988,16.0000000000,
,78,1,1988,13.7000000000,
,79,1,1988,11.8000000000,
,8,1,1988,84.7000000000,
,80,1,1988,10.2000000000,
,81,1,1988,9.1000000000,
,82,1,1988,7.6000000000,
,83,1,1988,6.8000000000,
,84,1,1988,6.0000000000,
,85_and_over,1,1988,28.2000000000,
,9,1,1988,83.4000000000,
,zero,1,1988,72.5000000000,
F,,1,1988,2735.6000000000,
F,1,1,1988,35.7000000000,
F,10,1,1988,39.7000000000,
F,11,1,1988,40.1000000000,
F,12,1,1988,40.6000000000,
F,13,1,1988,41.6000000000,
F,14,1,1988,42.2000000000,
F,15,1,1988,42.4000000000,
F,16,1,1988,42.0000000000,
F,17,1,1988,41.3000000000,
F,18,1,1988,40.5000000000,
F,19,1,1988,41.0000000000,
F,2,1,1988,37.0000000000,
F,20,1,1988,43.0000000000,
F,21,1,1988,46.6000000000,
F,22,1,1988,51.0000000000,
F,23,1,1988,55.5000000000,
F,24,1,1988,58.6000000000,
F,25,1,1988,60.9000000000,
F,26,1,1988,61.4000000000,
F,27,1,1988,61.7000000000,
F,28,1,1988,62.1000000000,
F,29,1,1988,61.5000000000,
F,3,1,1988,38.4000000000,
F,30,1,1988,60.2000000000,
F,31,1,1988,57.6000000000,
F,32,1,1988,55.0000000000,
F,33,1,1988,51.9000000000,
F,34,1,1988,49.0000000000,
F,35,1,1988,46.9000000000,
F,36,1,1988,45.3000000000,
F,37,1,1988,44.3000000000,
F,38,1,1988,42.9000000000,
F,39,1,1988,40.8000000000,
F,4,1,1988,40.1000000000,
F,40,1,1988,37.4000000000,
F,41,1,1988,33.3000000000,
F,42,1,1988,28.5000000000,
F,43,1,1988,24.4000000000,
F,44,1,1988,21.4000000000,
F,45,1,1988,20.0000000000,
F,46,1,1988,20.5000000000,
F,47,1,1988,21.7000000000,
F,48,1,1988,22.7000000000,
F,49,1,1988,23.7000000000,
F,5,1,1988,42.4000000000,
F,50,1,1988,24.2000000000,
F,51,1,1988,24.5000000000,
F,52,1,1988,24.7000000000,
F,53,1,1988,25.1000000000,
F,54,1,1988,25.5000000000,
F,55,1,1988,25.6000000000,
F,56,1,1988,25.1000000000,
F,57,1,1988,24.9000000000,
F,58,1,1988,24.7000000000,
F,59,1,1988,24.3000000000,
F,6,1,1988,43.0000000000,
F,60,1,1988,23.7000000000,
F,61,1,1988,23.4000000000,
F,62,1,1988,22.4000000000,
F,63,1,1988,21.7000000000,
F,64,1,1988,21.2000000000,
F,65,1,1988,20.3000000000,
F,66,1,1988,19.1000000000,
F,67,1,1988,18.4000000000,
F,68,1,1988,17.3000000000,
F,69,1,1988,16.4000000000,
F,7,1,1988,41.7000000000,
F,70,1,1988,15.5000000000,
F,71,1,1988,14.9000000000,
F,72,1,1988,14.1000000000,
F,73,1,1988,13.6000000000,
F,74,1,1988,12.7000000000,
F,75,1,1988,11.9000000000,
F,76,1,1988,10.8000000000,
F,77,1,1988,9.5000000000,
F,78,1,1988,8.4000000000,
F,79,1,1988,7.5000000000,
F,8,1,1988,40.8000000000,
F,80,1,1988,6.7000000000,
F,81,1,1988,6.1000000000,
F,82,1,1988,5.1000000000,
F,83,1,1988,4.7000000000,
F,84,1,1988,4.3000000000,
F,85_and_over,1,1988,21.9000000000,
F,9,1,1988,40.1000000000,
F,zero,1,1988,35.0000000000,
M,,1,1988,2892.0000000000,
M,1,1,1988,38.6000000000,
M,10,1,1988,43.2000000000,
M,11,1,1988,43.5000000000,
M,12,1,1988,44.3000000000,
M,13,1,1988,45.5000000000,
M,14,1,1988,45.9000000000,
M,15,1,1988,46.0000000000,
M,16,1,1988,46.0000000000,
M,17,1,1988,45.0000000000,
M,18,1,1988,44.5000000000,
M,19,1,1988,44.4000000000,
M,2,1,1988,40.2000000000,
M,20,1,1988,46.5000000000,
M,21,1,1988,49.0000000000,
M,22,1,1988,52.5000000000,
M,23,1,1988,55.8000000000,
M,24,1,1988,59.1000000000,
M,25,1,1988,61.2000000000,
M,26,1,1988,62.6000000000,
M,27,1,1988,63.4000000000,
M,28,1,1988,64.2000000000,
M,29,1,1988,64.6000000000,
M,3,1,1988,41.6000000000,
M,30,1,1988,63.0000000000,
M,31,1,1988,61.3000000000,
M,32,1,1988,58.4000000000,
M,33,1,1988,55.3000000000,
M,34,1,1988,53.2000000000,
M,35,1,1988,51.3000000000,
M,36,1,1988,49.8000000000,
M,37,1,1988,48.9000000000,
M,38,1,1988,48.3000000000,
M,39,1,1988,46.4000000000,
M,4,1,1988,43.4000000000,
M,40,1,1988,43.2000000000,
M,41,1,1988,38.8000000000,
M,42,1,1988,34.2000000000,
M,43,1,1988,29.7000000000,
M,44,1,1988,26.8000000000,
M,45,1,1988,25.3000000000,
M,46,1,1988,25.6000000000,
M,47,1,1988,26.4000000000,
M,48,1,1988,27.9000000000,
M,49,1,1988,28.9000000000,
M,5,1,1988,45.3000000000,
M,50,1,1988,29.0000000000,
M,51,1,1988,29.3000000000,
M,52,1,1988,29.2000000000,
M,53,1,1988,29.3000000000,
M,54,1,1988,29.5000000000,
M,55,1,1988,29.0000000000,
M,56,1,1988,28.5000000000,
M,57,1,1988,28.0000000000,
M,58,1,1988,27.1000000000,
M,59,1,1988,26.3000000000,
M,6,1,1988,46.4000000000,
M,60,1,1988,25.4000000000,
M,61,1,1988,24.2000000000,
M,62,1,1988,23.2000000000,
M,63,1,1988,21.8000000000,
M,64,1,1988,20.7000000000,
M,65,1,1988,19.5000000000,
M,66,1,1988,18.3000000000,
M,67,1,1988,17.2000000000,
M,68,1,1988,15.9000000000,
M,69,1,1988,14.7000000000,
M,7,1,1988,44.8000000000,
M,70,1,1988,13.6000000000,
M,71,1,1988,12.8000000000,
M,72,1,1988,11.8000000000,
M,73,1,1988,11.0000000000,
M,74,1,1988,10.0000000000,
M,75,1,1988,8.9000000000,
M,76,1,1988,7.7000000000,
M,77,1,1988,6.5000000000,
M,78,1,1988,5.3000000000,
M,79,1,1988,4.3000000000,
M,8,1,1988,43.9000000000,
M,80,1,1988,3.5000000000,
M,81,1,1988,3.0000000000,
M,82,1,1988,2.5000000000,
M,83,1,1988,2.1000000000,
M,84,1,1988,1.7000000000,
M,85_and_over,1,1988,6.3000000000,
M,9,1,1988,43.3000000000,
M,zero,1,1988,37.5000000000,
,,2,1988,5671.6000000000,
F,,2,1988,2763.5000000000,
M,,2,1988,2908.1000000000,
,,1,1989,5686.2000000000,
,1,1,1989,73.8000000000,
,10,1,1989,84.0000000000,
,11,1,1989,82.9000000000,
,12,1,1989,83.1000000000,
,13,1,1989,84.9000000000,
,14,1,1989,86.8000000000,
,15,1,1989,88.5000000000,
,16,1,1989,88.5000000000,
,17,1,1989,87.6000000000,
,18,1,1989,86.2000000000,
,19,1,1989,85.0000000000,
,2,1,1989,75.5000000000,
,20,1,1989,85.3000000000,
,21,1,1989,89.7000000000,
,22,1,1989,96.4000000000,
,23,1,1989,105.2000000000,
,24,1,1989,112.8000000000,
,25,1,1989,119.3000000000,
,26,1,1989,123.3000000000,
,27,1,1989,125.3000000000,
,28,1,1989,125.9000000000,
,29,1,1989,127.2000000000,
,3,1,1989,77.6000000000,
,30,1,1989,126.8000000000,
,31,1,1989,123.5000000000,
,32,1,1989,119.3000000000,
,33,1,1989,113.9000000000,
,34,1,1989,107.8000000000,
,35,1,1989,102.3000000000,
,36,1,1989,98.4000000000,
,37,1,1989,95.5000000000,
,38,1,1989,93.3000000000,
,39,1,1989,91.2000000000,
,4,1,1989,80.1000000000,
,40,1,1989,86.9000000000,
,41,1,1989,80.4000000000,
,42,1,1989,72.1000000000,
,43,1,1989,62.8000000000,
,44,1,1989,54.2000000000,
,45,1,1989,48.2000000000,
,46,1,1989,45.3000000000,
,47,1,1989,45.9000000000,
,48,1,1989,48.2000000000,
,49,1,1989,50.5000000000,
,5,1,1989,84.0000000000,
,50,1,1989,52.2000000000,
,51,1,1989,53.0000000000,
,52,1,1989,53.3000000000,
,53,1,1989,53.5000000000,
,54,1,1989,53.8000000000,
,55,1,1989,54.4000000000,
,56,1,1989,53.9000000000,
,57,1,1989,53.0000000000,
,58,1,1989,52.3000000000,
,59,1,1989,51.3000000000,
,6,1,1989,87.9000000000,
,60,1,1989,50.1000000000,
,61,1,1989,48.3000000000,
,62,1,1989,46.7000000000,
,63,1,1989,44.7000000000,
,64,1,1989,42.5000000000,
,65,1,1989,40.6000000000,
,66,1,1989,38.5000000000,
,67,1,1989,36.4000000000,
,68,1,1989,34.2000000000,
,69,1,1989,32.2000000000,
,7,1,1989,89.7000000000,
,70,1,1989,30.0000000000,
,71,1,1989,28.0000000000,
,72,1,1989,26.6000000000,
,73,1,1989,24.6000000000,
,74,1,1989,23.2000000000,
,75,1,1989,21.4000000000,
,76,1,1989,19.5000000000,
,77,1,1989,17.1000000000,
,78,1,1989,14.9000000000,
,79,1,1989,12.7000000000,
,8,1,1989,87.5000000000,
,80,1,1989,10.9000000000,
,81,1,1989,9.3000000000,
,82,1,1989,8.3000000000,
,83,1,1989,6.2000000000,
,84,1,1989,5.5000000000,
,85_and_over,1,1989,29.9000000000,
,9,1,1989,85.7000000000,
,zero,1,1989,77.0000000000,
F,,1,1989,2770.1000000000,
F,1,1,1989,35.6000000000,
F,10,1,1989,40.4000000000,
F,11,1,1989,39.8000000000,
F,12,1,1989,39.8000000000,
F,13,1,1989,40.7000000000,
F,14,1,1989,41.5000000000,
F,15,1,1989,42.4000000000,
F,16,1,1989,42.4000000000,
F,17,1,1989,42.0000000000,
F,18,1,1989,41.5000000000,
F,19,1,1989,40.9000000000,
F,2,1,1989,36.3000000000,
F,20,1,1989,41.0000000000,
F,21,1,1989,43.8000000000,
F,22,1,1989,47.5000000000,
F,23,1,1989,52.2000000000,
F,24,1,1989,56.6000000000,
F,25,1,1989,59.8000000000,
F,26,1,1989,61.9000000000,
F,27,1,1989,62.4000000000,
F,28,1,1989,62.3000000000,
F,29,1,1989,62.5000000000,
F,3,1,1989,37.2000000000,
F,30,1,1989,62.0000000000,
F,31,1,1989,60.4000000000,
F,32,1,1989,57.9000000000,
F,33,1,1989,55.5000000000,
F,34,1,1989,52.4000000000,
F,35,1,1989,49.3000000000,
F,36,1,1989,47.4000000000,
F,37,1,1989,45.6000000000,
F,38,1,1989,44.4000000000,
F,39,1,1989,43.0000000000,
F,4,1,1989,38.4000000000,
F,40,1,1989,40.7000000000,
F,41,1,1989,37.4000000000,
F,42,1,1989,33.4000000000,
F,43,1,1989,28.6000000000,
F,44,1,1989,24.4000000000,
F,45,1,1989,21.5000000000,
F,46,1,1989,20.0000000000,
F,47,1,1989,20.4000000000,
F,48,1,1989,21.6000000000,
F,49,1,1989,22.7000000000,
F,5,1,1989,40.5000000000,
F,50,1,1989,23.6000000000,
F,51,1,1989,24.1000000000,
F,52,1,1989,24.3000000000,
F,53,1,1989,24.5000000000,
F,54,1,1989,25.0000000000,
F,55,1,1989,25.2000000000,
F,56,1,1989,25.3000000000,
F,57,1,1989,25.0000000000,
F,58,1,1989,24.7000000000,
F,59,1,1989,24.6000000000,
F,6,1,1989,42.4000000000,
F,60,1,1989,24.0000000000,
F,61,1,1989,23.5000000000,
F,62,1,1989,23.0000000000,
F,63,1,1989,22.2000000000,
F,64,1,1989,21.4000000000,
F,65,1,1989,20.7000000000,
F,66,1,1989,19.7000000000,
F,67,1,1989,18.8000000000,
F,68,1,1989,17.8000000000,
F,69,1,1989,16.9000000000,
F,7,1,1989,43.2000000000,
F,70,1,1989,16.0000000000,
F,71,1,1989,15.0000000000,
F,72,1,1989,14.4000000000,
F,73,1,1989,13.5000000000,
F,74,1,1989,13.0000000000,
F,75,1,1989,12.1000000000,
F,76,1,1989,11.2000000000,
F,77,1,1989,10.0000000000,
F,78,1,1989,9.0000000000,
F,79,1,1989,7.9000000000,
F,8,1,1989,42.1000000000,
F,80,1,1989,7.1000000000,
F,81,1,1989,6.1000000000,
F,82,1,1989,5.6000000000,
F,83,1,1989,4.1000000000,
F,84,1,1989,3.8000000000,
F,85_and_over,1,1989,23.0000000000,
F,9,1,1989,41.2000000000,
F,zero,1,1989,37.1000000000,
M,,1,1989,2916.1000000000,
M,1,1,1989,38.2000000000,
M,10,1,1989,43.6000000000,
M,11,1,1989,43.1000000000,
M,12,1,1989,43.3000000000,
M,13,1,1989,44.2000000000,
M,14,1,1989,45.3000000000,
M,15,1,1989,46.1000000000,
M,16,1,1989,46.1000000000,
M,17,1,1989,45.6000000000,
M,18,1,1989,44.7000000000,
M,19,1,1989,44.1000000000,
M,2,1,1989,39.2000000000,
M,20,1,1989,44.3000000000,
M,21,1,1989,45.9000000000,
M,22,1,1989,48.9000000000,
M,23,1,1989,53.0000000000,
M,24,1,1989,56.2000000000,
M,25,1,1989,59.5000000000,
M,26,1,1989,61.4000000000,
M,27,1,1989,62.9000000000,
M,28,1,1989,63.6000000000,
M,29,1,1989,64.7000000000,
M,3,1,1989,40.4000000000,
M,30,1,1989,64.8000000000,
M,31,1,1989,63.1000000000,
M,32,1,1989,61.4000000000,
M,33,1,1989,58.4000000000,
M,34,1,1989,55.4000000000,
M,35,1,1989,53.0000000000,
M,36,1,1989,51.0000000000,
M,37,1,1989,49.9000000000,
M,38,1,1989,48.9000000000,
M,39,1,1989,48.2000000000,
M,4,1,1989,41.7000000000,
M,40,1,1989,46.2000000000,
M,41,1,1989,43.0000000000,
M,42,1,1989,38.7000000000,
M,43,1,1989,34.2000000000,
M,44,1,1989,29.8000000000,
M,45,1,1989,26.7000000000,
M,46,1,1989,25.3000000000,
M,47,1,1989,25.5000000000,
M,48,1,1989,26.6000000000,
M,49,1,1989,27.8000000000,
M,5,1,1989,43.5000000000,
M,50,1,1989,28.6000000000,
M,51,1,1989,28.9000000000,
M,52,1,1989,29.0000000000,
M,53,1,1989,29.0000000000,
M,54,1,1989,28.8000000000,
M,55,1,1989,29.2000000000,
M,56,1,1989,28.6000000000,
M,57,1,1989,28.0000000000,
M,58,1,1989,27.6000000000,
M,59,1,1989,26.7000000000,
M,6,1,1989,45.5000000000,
M,60,1,1989,26.1000000000,
M,61,1,1989,24.8000000000,
M,62,1,1989,23.7000000000,
M,63,1,1989,22.5000000000,
M,64,1,1989,21.1000000000,
M,65,1,1989,19.9000000000,
M,66,1,1989,18.8000000000,
M,67,1,1989,17.6000000000,
M,68,1,1989,16.4000000000,
M,69,1,1989,15.3000000000,
M,7,1,1989,46.5000000000,
M,70,1,1989,14.0000000000,
M,71,1,1989,13.0000000000,
M,72,1,1989,12.2000000000,
M,73,1,1989,11.1000000000,
M,74,1,1989,10.2000000000,
M,75,1,1989,9.3000000000,
M,76,1,1989,8.3000000000,
M,77,1,1989,7.1000000000,
M,78,1,1989,5.9000000000,
M,79,1,1989,4.8000000000,
M,8,1,1989,45.4000000000,
M,80,1,1989,3.8000000000,
M,81,1,1989,3.2000000000,
M,82,1,1989,2.7000000000,
M,83,1,1989,2.1000000000,
M,84,1,1989,1.7000000000,
M,85_and_over,1,1989,6.9000000000,
M,9,1,1989,44.5000000000,
M,zero,1,1989,39.9000000000,
,,2,1989,5726.5000000000,
F,,2,1989,2795.7000000000,
M,,2,1989,2930.8000000000,
,,1,1990,5704.5000000000,
,1,1,1990,76.8000000000,
,10,1,1990,86.0000000000,
,11,1,1990,85.1000000000,
,12,1,1990,83.8000000000,
,13,1,1990,84.1000000000,
,14,1,1990,85.4000000000,
,15,1,1990,86.6000000000,
,16,1,1990,88.0000000000,
,17,1,1990,87.1000000000,
,18,1,1990,86.9000000000,
,19,1,1990,85.6000000000,
,2,1,1990,74.6000000000,
,20,1,1990,84.8000000000,
,21,1,1990,85.0000000000,
,22,1,1990,89.9000000000,
,23,1,1990,96.8000000000,
,24,1,1990,105.4000000000,
,25,1,1990,113.2000000000,
,26,1,1990,119.6000000000,
,27,1,1990,123.3000000000,
,28,1,1990,125.5000000000,
,29,1,1990,125.7000000000,
,3,1,1990,75.6000000000,
,30,1,1990,126.8000000000,
,31,1,1990,126.1000000000,
,32,1,1990,123.2000000000,
,33,1,1990,118.8000000000,
,34,1,1990,113.3000000000,
,35,1,1990,107.2000000000,
,36,1,1990,101.8000000000,
,37,1,1990,98.0000000000,
,38,1,1990,95.0000000000,
,39,1,1990,92.7000000000,
,4,1,1990,77.2000000000,
,40,1,1990,90.2000000000,
,41,1,1990,86.3000000000,
,42,1,1990,79.9000000000,
,43,1,1990,71.6000000000,
,44,1,1990,62.4000000000,
,45,1,1990,53.8000000000,
,46,1,1990,47.6000000000,
,47,1,1990,45.0000000000,
,48,1,1990,45.5000000000,
,49,1,1990,47.8000000000,
,5,1,1990,79.0000000000,
,50,1,1990,49.9000000000,
,51,1,1990,51.5000000000,
,52,1,1990,52.5000000000,
,53,1,1990,52.6000000000,
,54,1,1990,52.9000000000,
,55,1,1990,53.0000000000,
,56,1,1990,53.4000000000,
,57,1,1990,53.1000000000,
,58,1,1990,52.2000000000,
,59,1,1990,51.5000000000,
,6,1,1990,83.3000000000,
,60,1,1990,50.4000000000,
,61,1,1990,49.3000000000,
,62,1,1990,47.5000000000,
,63,1,1990,45.8000000000,
,64,1,1990,43.4000000000,
,65,1,1990,41.3000000000,
,66,1,1990,39.2000000000,
,67,1,1990,37.0000000000,
,68,1,1990,35.1000000000,
,69,1,1990,32.9000000000,
,7,1,1990,87.1000000000,
,70,1,1990,31.1000000000,
,71,1,1990,28.9000000000,
,72,1,1990,26.9000000000,
,73,1,1990,25.2000000000,
,74,1,1990,23.4000000000,
,75,1,1990,22.0000000000,
,76,1,1990,20.0000000000,
,77,1,1990,18.1000000000,
,78,1,1990,15.8000000000,
,79,1,1990,13.7000000000,
,8,1,1990,89.1000000000,
,80,1,1990,11.6000000000,
,81,1,1990,9.9000000000,
,82,1,1990,8.4000000000,
,83,1,1990,7.4000000000,
,84,1,1990,4.5000000000,
,85_and_over,1,1990,30.4000000000,
,9,1,1990,87.7000000000,
,zero,1,1990,71.5000000000,
F,,1,1990,2782.4000000000,
F,1,1,1990,36.9000000000,
F,10,1,1990,41.2000000000,
F,11,1,1990,40.9000000000,
F,12,1,1990,40.2000000000,
F,13,1,1990,40.2000000000,
F,14,1,1990,40.8000000000,
F,15,1,1990,41.4000000000,
F,16,1,1990,42.0000000000,
F,17,1,1990,41.7000000000,
F,18,1,1990,41.6000000000,
F,19,1,1990,41.3000000000,
F,2,1,1990,36.0000000000,
F,20,1,1990,40.9000000000,
F,21,1,1990,41.3000000000,
F,22,1,1990,44.1000000000,
F,23,1,1990,47.9000000000,
F,24,1,1990,52.7000000000,
F,25,1,1990,57.0000000000,
F,26,1,1990,60.5000000000,
F,27,1,1990,62.2000000000,
F,28,1,1990,62.9000000000,
F,29,1,1990,62.5000000000,
F,3,1,1990,36.4000000000,
F,30,1,1990,62.7000000000,
F,31,1,1990,61.9000000000,
F,32,1,1990,60.3000000000,
F,33,1,1990,57.8000000000,
F,34,1,1990,55.3000000000,
F,35,1,1990,52.3000000000,
F,36,1,1990,49.4000000000,
F,37,1,1990,47.3000000000,
F,38,1,1990,45.4000000000,
F,39,1,1990,44.3000000000,
F,4,1,1990,37.0000000000,
F,40,1,1990,42.7000000000,
F,41,1,1990,40.5000000000,
F,42,1,1990,37.2000000000,
F,43,1,1990,33.1000000000,
F,44,1,1990,28.4000000000,
F,45,1,1990,24.2000000000,
F,46,1,1990,21.3000000000,
F,47,1,1990,19.9000000000,
F,48,1,1990,20.2000000000,
F,49,1,1990,21.5000000000,
F,5,1,1990,37.8000000000,
F,50,1,1990,22.4000000000,
F,51,1,1990,23.2000000000,
F,52,1,1990,24.0000000000,
F,53,1,1990,24.0000000000,
F,54,1,1990,24.3000000000,
F,55,1,1990,24.7000000000,
F,56,1,1990,24.8000000000,
F,57,1,1990,24.9000000000,
F,58,1,1990,24.7000000000,
F,59,1,1990,24.4000000000,
F,6,1,1990,40.1000000000,
F,60,1,1990,24.2000000000,
F,61,1,1990,23.8000000000,
F,62,1,1990,23.1000000000,
F,63,1,1990,22.5000000000,
F,64,1,1990,21.6000000000,
F,65,1,1990,20.9000000000,
F,66,1,1990,20.0000000000,
F,67,1,1990,19.1000000000,
F,68,1,1990,18.3000000000,
F,69,1,1990,17.2000000000,
F,7,1,1990,42.0000000000,
F,70,1,1990,16.4000000000,
F,71,1,1990,15.5000000000,
F,72,1,1990,14.6000000000,
F,73,1,1990,13.8000000000,
F,74,1,1990,13.0000000000,
F,75,1,1990,12.4000000000,
F,76,1,1990,11.4000000000,
F,77,1,1990,10.5000000000,
F,78,1,1990,9.4000000000,
F,79,1,1990,8.3000000000,
F,8,1,1990,42.9000000000,
F,80,1,1990,7.3000000000,
F,81,1,1990,6.4000000000,
F,82,1,1990,5.6000000000,
F,83,1,1990,5.0000000000,
F,84,1,1990,2.9000000000,
F,85_and_over,1,1990,23.1000000000,
F,9,1,1990,42.1000000000,
F,zero,1,1990,34.5000000000,
M,,1,1990,2922.1000000000,
M,1,1,1990,39.9000000000,
M,10,1,1990,44.8000000000,
M,11,1,1990,44.2000000000,
M,12,1,1990,43.6000000000,
M,13,1,1990,43.9000000000,
M,14,1,1990,44.6000000000,
M,15,1,1990,45.2000000000,
M,16,1,1990,46.0000000000,
M,17,1,1990,45.4000000000,
M,18,1,1990,45.3000000000,
M,19,1,1990,44.3000000000,
M,2,1,1990,38.6000000000,
M,20,1,1990,43.9000000000,
M,21,1,1990,43.7000000000,
M,22,1,1990,45.8000000000,
M,23,1,1990,48.9000000000,
M,24,1,1990,52.7000000000,
M,25,1,1990,56.2000000000,
M,26,1,1990,59.1000000000,
M,27,1,1990,61.1000000000,
M,28,1,1990,62.6000000000,
M,29,1,1990,63.2000000000,
M,3,1,1990,39.2000000000,
M,30,1,1990,64.1000000000,
M,31,1,1990,64.2000000000,
M,32,1,1990,62.9000000000,
M,33,1,1990,61.0000000000,
M,34,1,1990,58.0000000000,
M,35,1,1990,54.9000000000,
M,36,1,1990,52.4000000000,
M,37,1,1990,50.7000000000,
M,38,1,1990,49.6000000000,
M,39,1,1990,48.4000000000,
M,4,1,1990,40.2000000000,
M,40,1,1990,47.5000000000,
M,41,1,1990,45.8000000000,
M,42,1,1990,42.7000000000,
M,43,1,1990,38.5000000000,
M,44,1,1990,34.0000000000,
M,45,1,1990,29.6000000000,
M,46,1,1990,26.3000000000,
M,47,1,1990,25.1000000000,
M,48,1,1990,25.3000000000,
M,49,1,1990,26.3000000000,
M,5,1,1990,41.2000000000,
M,50,1,1990,27.5000000000,
M,51,1,1990,28.3000000000,
M,52,1,1990,28.5000000000,
M,53,1,1990,28.6000000000,
