date,tmax,tmin,tmean,atmax,atmin,atmean,precip,source,city_id
2013-05-27,29.70,24.70,27.20,35.60,29.50,32.80,0.60,OPEN_METEO_ERA5_LAND,singapore
2013-05-28,29.50,24.90,27.00,37.20,30.20,33.10,13.40,OPEN_METEO_ERA5_LAND,singapore
2013-05-29,28.20,25.00,26.40,34.80,29.90,31.80,3.30,OPEN_METEO_ERA5_LAND,singapore
2013-05-30,29.30,25.10,26.60,36.40,29.30,31.90,14.90,OPEN_METEO_ERA5_LAND,singapore
2013-05-31,29.80,24.90,26.70,36.30,29.00,31.90,4.60,OPEN_METEO_ERA5_LAND,singapore
2013-06-01,29.90,25.20,26.90,37.50,30.30,32.60,14.00,OPEN_METEO_ERA5_LAND,singapore
2013-06-02,29.70,24.80,27.10,35.70,30.10,32.60,0.60,OPEN_METEO_ERA5_LAND,singapore
2013-06-03,28.80,25.50,27.00,35.30,30.80,33.00,10.40,OPEN_METEO_ERA5_LAND,singapore
2013-06-04,29.10,25.30,26.80,35.70,30.30,32.40,8.50,OPEN_METEO_ERA5_LAND,singapore
2013-06-05,29.80,25.10,26.80,37.30,30.00,32.30,10.00,OPEN_METEO_ERA5_LAND,singapore
2013-06-06,29.90,25.80,27.20,36.10,30.80,32.60,5.60,OPEN_METEO_ERA5_LAND,singapore
2013-06-07,30.50,25.40,27.50,37.70,30.90,33.40,4.20,OPEN_METEO_ERA5_LAND,singapore
2013-06-08,29.40,25.40,27.30,36.50,30.90,33.10,10.30,OPEN_METEO_ERA5_LAND,singapore
2013-06-09,28.90,25.20,27.10,34.30,30.40,32.20,4.70,OPEN_METEO_ERA5_LAND,singapore
2013-06-10,29.40,25.40,27.50,35.30,30.00,32.50,3.00,OPEN_METEO_ERA5_LAND,singapore
2013-06-11,28.80,26.00,27.40,34.00,30.70,32.30,8.30,OPEN_METEO_ERA5_LAND,singapore
2013-06-12,30.10,26.70,28.20,35.40,31.80,32.80,0.00,OPEN_METEO_ERA5_LAND,singapore
2013-06-13,30.00,26.00,28.10,35.80,30.70,33.20,0.30,OPEN_METEO_ERA5_LAND,singapore
2013-06-14,29.90,25.90,27.80,35.40,31.10,33.00,0.00,OPEN_METEO_ERA5_LAND,singapore
2013-06-15,30.30,25.60,28.10,36.40,30.70,33.60,0.10,OPEN_METEO_ERA5_LAND,singapore
2013-06-16,30.20,26.50,28.20,36.20,31.40,33.60,1.10,OPEN_METEO_ERA5_LAND,singapore
2013-06-17,30.30,26.70,28.30,35.60,31.30,32.90,0.00,OPEN_METEO_ERA5_LAND,singapore
2013-06-18,30.80,25.60,28.20,36.20,30.50,33.10,0.00,OPEN_METEO_ERA5_LAND,singapore
2013-06-19,30.50,24.90,28.30,35.10,29.50,33.10,0.00,OPEN_METEO_ERA5_LAND,singapore
2013-06-20,30.60,24.30,28.10,34.70,28.80,32.60,0.00,OPEN_METEO_ERA5_LAND,singapore
2013-06-21,30.60,24.80,27.70,36.10,28.90,32.20,0.00,OPEN_METEO_ERA5_LAND,singapore
2013-06-22,30.30,25.50,28.00,35.20,30.20,32.80,0.00,OPEN_METEO_ERA5_LAND,singapore
2013-06-23,30.10,25.50,28.00,35.60,30.40,33.30,0.50,OPEN_METEO_ERA5_LAND,singapore
2013-06-24,30.80,27.00,28.70,37.80,32.10,34.40,0.00,OPEN_METEO_ERA5_LAND,singapore
2013-06-25,30.50,26.50,28.30,37.40,31.90,34.10,4.20,OPEN_METEO_ERA5_LAND,singapore
2013-06-26,28.90,24.70,26.50,34.40,29.60,31.90,7.90,OPEN_METEO_ERA5_LAND,singapore
2013-06-27,29.70,24.00,26.60,35.80,29.20,32.00,7.90,OPEN_METEO_ERA5_LAND,singapore
2013-06-28,29.60,24.80,27.20,36.10,29.80,32.70,1.30,OPEN_METEO_ERA5_LAND,singapore
2013-06-29,29.70,24.70,27.30,36.00,29.60,32.90,2.20,OPEN_METEO_ERA5_LAND,singapore
2013-06-30,28.90,25.10,27.00,34.10,29.70,32.10,2.40,OPEN_METEO_ERA5_LAND,singapore
2013-07-01,29.10,25.20,27.20,33.60,30.60,32.00,0.10,OPEN_METEO_ERA5_LAND,singapore
2013-07-02,28.70,25.60,26.80,34.80,30.30,31.80,1.80,OPEN_METEO_ERA5_LAND,singapore
2013-07-03,29.20,26.10,27.50,34.80,30.70,32.50,0.30,OPEN_METEO_ERA5_LAND,singapore
2013-07-04,27.90,24.90,26.50,32.70,29.60,31.10,6.60,OPEN_METEO_ERA5_LAND,singapore
2013-07-05,28.00,25.00,26.20,32.90,28.50,30.40,7.00,OPEN_METEO_ERA5_LAND,singapore
2013-07-06,28.70,25.50,27.20,32.60,30.10,31.30,0.00,OPEN_METEO_ERA5_LAND,singapore
2013-07-07,29.40,26.00,27.70,35.00,30.90,32.40,1.50,OPEN_METEO_ERA5_LAND,singapore
2013-07-08,28.80,25.30,26.80,33.50,30.00,31.70,1.70,OPEN_METEO_ERA5_LAND,singapore
2013-07-09,27.20,24.30,25.70,30.90,28.30,29.90,11.20,OPEN_METEO_ERA5_LAND,singapore
2013-07-10,28.60,25.10,26.90,33.80,29.60,31.40,1.00,OPEN_METEO_ERA5_LAND,singapore
2013-07-11,29.10,25.10,27.10,35.60,29.20,32.40,4.50,OPEN_METEO_ERA5_LAND,singapore
2013-07-12,29.40,24.80,26.40,35.50,30.00,31.80,26.70,OPEN_METEO_ERA5_LAND,singapore
2013-07-13,28.40,25.10,26.50,33.20,29.60,31.40,3.90,OPEN_METEO_ERA5_LAND,singapore
2013-07-14,28.00,24.10,26.20,32.90,28.50,31.10,4.20,OPEN_METEO_ERA5_LAND,singapore
2013-07-15,28.70,25.10,27.00,34.60,29.30,31.60,0.10,OPEN_METEO_ERA5_LAND,singapore
2013-07-16,27.80,25.40,26.60,33.50,30.70,31.90,11.50,OPEN_METEO_ERA5_LAND,singapore
2013-07-17,27.40,24.30,25.70,32.90,28.80,30.90,12.00,OPEN_METEO_ERA5_LAND,singapore
2013-07-18,27.10,25.00,25.80,31.40,29.20,30.20,5.10,OPEN_METEO_ERA5_LAND,singapore
2013-07-19,28.50,24.70,26.60,34.30,29.40,31.30,2.70,OPEN_METEO_ERA5_LAND,singapore
2013-07-20,28.70,25.60,26.90,34.40,30.20,31.80,1.80,OPEN_METEO_ERA5_LAND,singapore
2013-07-21,29.40,25.40,27.20,35.40,30.30,32.50,0.00,OPEN_METEO_ERA5_LAND,singapore
2013-07-22,29.50,26.00,27.50,34.60,30.60,32.30,1.80,OPEN_METEO_ERA5_LAND,singapore
2013-07-23,29.40,26.70,27.80,34.80,30.80,32.50,0.10,OPEN_METEO_ERA5_LAND,singapore
2013-07-24,29.30,26.00,27.40,35.70,30.40,32.50,0.90,OPEN_METEO_ERA5_LAND,singapore
2013-07-25,28.50,25.00,26.70,34.80,29.90,31.90,6.00,OPEN_METEO_ERA5_LAND,singapore
2013-07-26,28.00,25.10,26.60,33.90,30.30,31.90,6.60,OPEN_METEO_ERA5_LAND,singapore
2013-07-27,28.80,25.40,26.60,34.90,30.70,31.80,8.40,OPEN_METEO_ERA5_LAND,singapore
2013-07-28,29.70,25.20,27.40,35.40,30.30,32.60,1.40,OPEN_METEO_ERA5_LAND,singapore
2013-07-29,28.10,25.00,26.60,33.20,30.20,31.60,3.70,OPEN_METEO_ERA5_LAND,singapore
2013-07-30,28.30,26.50,27.10,33.40,31.20,32.10,5.90,OPEN_METEO_ERA5_LAND,singapore
2013-07-31,28.60,26.00,27.00,34.60,30.60,32.00,3.80,OPEN_METEO_ERA5_LAND,singapore
2013-08-01,28.40,24.90,26.50,32.90,28.90,30.90,3.50,OPEN_METEO_ERA5_LAND,singapore
2013-08-02,28.50,24.20,26.60,33.10,28.20,31.00,12.10,OPEN_METEO_ERA5_LAND,singapore
2013-08-03,28.80,26.40,27.40,34.50,30.60,32.00,0.70,OPEN_METEO_ERA5_LAND,singapore
2013-08-04,28.60,25.60,27.00,33.70,30.50,32.10,1.10,OPEN_METEO_ERA5_LAND,singapore
2013-08-05,27.50,24.80,26.30,32.50,28.70,30.60,7.00,OPEN_METEO_ERA5_LAND,singapore
2013-08-06,28.70,24.30,26.50,34.40,29.10,31.50,5.20,OPEN_METEO_ERA5_LAND,singapore
2013-08-07,28.40,24.40,26.60,33.80,28.80,31.60,3.10,OPEN_METEO_ERA5_LAND,singapore
2013-08-08,27.30,24.40,25.90,31.70,28.50,30.30,10.60,OPEN_METEO_ERA5_LAND,singapore
2013-08-09,28.80,25.10,26.40,34.20,29.70,31.40,6.20,OPEN_METEO_ERA5_LAND,singapore
2013-08-10,28.50,24.80,26.30,34.00,28.50,31.00,1.90,OPEN_METEO_ERA5_LAND,singapore
2013-08-11,27.90,24.80,26.50,33.90,29.10,31.40,2.80,OPEN_METEO_ERA5_LAND,singapore
2013-08-12,28.60,24.70,26.70,33.60,29.30,31.70,4.00,OPEN_METEO_ERA5_LAND,singapore
2013-08-13,28.10,24.40,26.30,32.50,28.70,30.80,5.60,OPEN_METEO_ERA5_LAND,singapore
2013-08-14,27.40,25.40,26.30,32.10,29.30,30.60,5.60,OPEN_METEO_ERA5_LAND,singapore
2013-08-15,28.60,25.60,27.20,32.60,29.60,31.20,3.40,OPEN_METEO_ERA5_LAND,singapore
2013-08-16,28.70,25.90,27.20,33.70,30.60,31.80,3.00,OPEN_METEO_ERA5_LAND,singapore
2013-08-17,27.90,25.00,26.50,33.90,30.20,31.80,5.90,OPEN_METEO_ERA5_LAND,singapore
2013-08-18,29.00,25.70,27.10,35.30,30.80,32.30,5.00,OPEN_METEO_ERA5_LAND,singapore
2013-08-19,28.90,24.80,26.70,34.60,30.00,31.50,5.60,OPEN_METEO_ERA5_LAND,singapore
2013-08-20,27.20,24.80,26.00,32.20,29.90,31.00,3.70,OPEN_METEO_ERA5_LAND,singapore
2013-08-21,28.30,25.30,26.40,33.50,30.00,31.20,3.60,OPEN_METEO_ERA5_LAND,singapore
2013-08-22,28.50,25.60,26.80,34.70,29.80,31.50,0.10,OPEN_METEO_ERA5_LAND,singapore
2013-08-23,28.60,25.10,26.90,34.00,29.10,30.90,2.40,OPEN_METEO_ERA5_LAND,singapore
2013-08-24,29.20,26.30,27.50,34.10,30.30,31.70,0.00,OPEN_METEO_ERA5_LAND,singapore
2013-08-25,28.50,25.40,27.10,33.20,29.70,31.50,2.10,OPEN_METEO_ERA5_LAND,singapore
2013-08-26,27.90,25.00,26.50,32.70,29.40,30.80,5.20,OPEN_METEO_ERA5_LAND,singapore
2013-08-27,29.00,25.90,27.30,33.90,30.50,31.50,2.60,OPEN_METEO_ERA5_LAND,singapore
2013-08-28,27.40,25.40,26.10,31.60,29.60,30.50,8.00,OPEN_METEO_ERA5_LAND,singapore
2013-08-29,27.40,24.90,25.90,33.00,29.10,30.90,6.70,OPEN_METEO_ERA5_LAND,singapore
