"month_id","year","month","month_date","age_group","sex","population","data_status","source_table","notes"
"2016-12",2016,12,2016-12-01,"85+","Female",116877.534246575,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2017-01",2017,1,2017-01-01,"85+","Female",117353.150684932,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2017-02",2017,2,2017-02-01,"85+","Female",117828.767123288,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2017-03",2017,3,2017-03-01,"85+","Female",118258.356164384,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2017-04",2017,4,2017-04-01,"85+","Female",118733.97260274,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2017-05",2017,5,2017-05-01,"85+","Female",119194.246575342,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2017-06",2017,6,2017-06-01,"85+","Female",119669.863013699,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2017-07",2017,7,2017-07-01,"85+","Female",120163.01369863,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2017-08",2017,8,2017-08-01,"85+","Female",120706.575342466,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2017-09",2017,9,2017-09-01,"85+","Female",121250.136986301,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2017-10",2017,10,2017-10-01,"85+","Female",121776.164383562,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2017-11",2017,11,2017-11-01,"85+","Female",122319.726027397,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2017-12",2017,12,2017-12-01,"85+","Female",122845.753424658,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2018-01",2018,1,2018-01-01,"85+","Female",123389.315068493,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2018-02",2018,2,2018-02-01,"85+","Female",123932.876712329,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2018-03",2018,3,2018-03-01,"85+","Female",124423.835616438,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2018-04",2018,4,2018-04-01,"85+","Female",124967.397260274,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2018-05",2018,5,2018-05-01,"85+","Female",125493.424657534,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2018-06",2018,6,2018-06-01,"85+","Female",126036.98630137,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2018-07",2018,7,2018-07-01,"85+","Female",126542.465753425,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2018-08",2018,8,2018-08-01,"85+","Female",127043.561643836,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2018-09",2018,9,2018-09-01,"85+","Female",127544.657534247,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2018-10",2018,10,2018-10-01,"85+","Female",128029.589041096,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2018-11",2018,11,2018-11-01,"85+","Female",128530.684931507,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2018-12",2018,12,2018-12-01,"85+","Female",129015.616438356,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2019-01",2019,1,2019-01-01,"85+","Female",129516.712328767,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2019-02",2019,2,2019-02-01,"85+","Female",130017.808219178,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2019-03",2019,3,2019-03-01,"85+","Female",130470.410958904,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2019-04",2019,4,2019-04-01,"85+","Female",130971.506849315,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2019-05",2019,5,2019-05-01,"85+","Female",131456.438356164,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2019-06",2019,6,2019-06-01,"85+","Female",131957.534246575,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2019-07",2019,7,2019-07-01,"85+","Female",132437.704918033,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2019-08",2019,8,2019-08-01,"85+","Female",132928.961748634,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2019-09",2019,9,2019-09-01,"85+","Female",133420.218579235,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2019-10",2019,10,2019-10-01,"85+","Female",133895.628415301,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2019-11",2019,11,2019-11-01,"85+","Female",134386.885245902,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2019-12",2019,12,2019-12-01,"85+","Female",134862.295081967,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2020-01",2020,1,2020-01-01,"85+","Female",135353.551912568,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2020-02",2020,2,2020-02-01,"85+","Female",135844.808743169,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2020-03",2020,3,2020-03-01,"85+","Female",136304.371584699,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2020-04",2020,4,2020-04-01,"85+","Female",136795.628415301,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2020-05",2020,5,2020-05-01,"85+","Female",137271.038251366,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2020-06",2020,6,2020-06-01,"85+","Female",137762.295081967,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2020-07",2020,7,2020-07-01,"85+","Female",138152.054794521,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2020-08",2020,8,2020-08-01,"85+","Female",138466.301369863,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2020-09",2020,9,2020-09-01,"85+","Female",138780.547945205,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2020-10",2020,10,2020-10-01,"85+","Female",139084.657534247,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2020-11",2020,11,2020-11-01,"85+","Female",139398.904109589,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2020-12",2020,12,2020-12-01,"85+","Female",139703.01369863,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2021-01",2021,1,2021-01-01,"85+","Female",140017.260273973,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2021-02",2021,2,2021-02-01,"85+","Female",140331.506849315,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2021-03",2021,3,2021-03-01,"85+","Female",140615.342465753,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2021-04",2021,4,2021-04-01,"85+","Female",140929.589041096,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2021-05",2021,5,2021-05-01,"85+","Female",141233.698630137,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2021-06",2021,6,2021-06-01,"85+","Female",141547.945205479,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2021-07",2021,7,2021-07-01,"85+","Female",141773.97260274,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2021-08",2021,8,2021-08-01,"85+","Female",141926.849315068,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2021-09",2021,9,2021-09-01,"85+","Female",142079.726027397,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2021-10",2021,10,2021-10-01,"85+","Female",142227.671232877,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2021-11",2021,11,2021-11-01,"85+","Female",142380.547945205,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2021-12",2021,12,2021-12-01,"85+","Female",142528.493150685,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2022-01",2022,1,2022-01-01,"85+","Female",142681.369863014,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2022-02",2022,2,2022-02-01,"85+","Female",142834.246575342,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2022-03",2022,3,2022-03-01,"85+","Female",142972.328767123,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2022-04",2022,4,2022-04-01,"85+","Female",143125.205479452,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2022-05",2022,5,2022-05-01,"85+","Female",143273.150684932,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2022-06",2022,6,2022-06-01,"85+","Female",143426.02739726,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2022-07",2022,7,2022-07-01,"85+","Female",143615.068493151,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2022-08",2022,8,2022-08-01,"85+","Female",143852.876712329,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2022-09",2022,9,2022-09-01,"85+","Female",144090.684931507,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2022-10",2022,10,2022-10-01,"85+","Female",144320.821917808,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2022-11",2022,11,2022-11-01,"85+","Female",144558.630136986,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2022-12",2022,12,2022-12-01,"85+","Female",144788.767123288,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2023-01",2023,1,2023-01-01,"85+","Female",145026.575342466,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2023-02",2023,2,2023-02-01,"85+","Female",145264.383561644,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2023-03",2023,3,2023-03-01,"85+","Female",145479.178082192,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2023-04",2023,4,2023-04-01,"85+","Female",145716.98630137,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2023-05",2023,5,2023-05-01,"85+","Female",145947.123287671,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2023-06",2023,6,2023-06-01,"85+","Female",146184.931506849,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2023-07",2023,7,2023-07-01,"85+","Female",146418.852459016,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2023-08",2023,8,2023-08-01,"85+","Female",146664.480874317,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2023-09",2023,9,2023-09-01,"85+","Female",146910.109289617,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2023-10",2023,10,2023-10-01,"85+","Female",147147.81420765,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2023-11",2023,11,2023-11-01,"85+","Female",147393.442622951,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2023-12",2023,12,2023-12-01,"85+","Female",147631.147540984,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2013-01",2013,1,2013-01-01,"35-39","Male",231773.97260274,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2013-02",2013,2,2013-02-01,"35-39","Male",231349.315068493,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2013-03",2013,3,2013-03-01,"35-39","Male",230965.753424658,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2013-04",2013,4,2013-04-01,"35-39","Male",230541.095890411,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2013-05",2013,5,2013-05-01,"35-39","Male",230130.136986301,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2013-06",2013,6,2013-06-01,"35-39","Male",229705.479452055,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2013-07",2013,7,2013-07-01,"35-39","Male",229389.04109589,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2013-08",2013,8,2013-08-01,"35-39","Male",229159.726027397,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2013-09",2013,9,2013-09-01,"35-39","Male",228930.410958904,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2013-10",2013,10,2013-10-01,"35-39","Male",228708.493150685,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2013-11",2013,11,2013-11-01,"35-39","Male",228479.178082192,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2013-12",2013,12,2013-12-01,"35-39","Male",228257.260273973,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2014-01",2014,1,2014-01-01,"35-39","Male",228027.945205479,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2014-02",2014,2,2014-02-01,"35-39","Male",227798.630136986,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2014-03",2014,3,2014-03-01,"35-39","Male",227591.506849315,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2014-04",2014,4,2014-04-01,"35-39","Male",227362.191780822,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2014-05",2014,5,2014-05-01,"35-39","Male",227140.273972603,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2014-06",2014,6,2014-06-01,"35-39","Male",226910.95890411,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2014-07",2014,7,2014-07-01,"35-39","Male",226738.356164384,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2014-08",2014,8,2014-08-01,"35-39","Male",226610.95890411,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2014-09",2014,9,2014-09-01,"35-39","Male",226483.561643836,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2014-10",2014,10,2014-10-01,"35-39","Male",226360.273972603,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2014-11",2014,11,2014-11-01,"35-39","Male",226232.876712329,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2014-12",2014,12,2014-12-01,"35-39","Male",226109.589041096,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2015-01",2015,1,2015-01-01,"35-39","Male",225982.191780822,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2015-02",2015,2,2015-02-01,"35-39","Male",225854.794520548,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2015-03",2015,3,2015-03-01,"35-39","Male",225739.726027397,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2015-04",2015,4,2015-04-01,"35-39","Male",225612.328767123,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2015-05",2015,5,2015-05-01,"35-39","Male",225489.04109589,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2015-06",2015,6,2015-06-01,"35-39","Male",225361.643835616,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2015-07",2015,7,2015-07-01,"35-39","Male",225410.655737705,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2015-08",2015,8,2015-08-01,"35-39","Male",225639.344262295,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2015-09",2015,9,2015-09-01,"35-39","Male",225868.032786885,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2015-10",2015,10,2015-10-01,"35-39","Male",226089.344262295,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2015-11",2015,11,2015-11-01,"35-39","Male",226318.032786885,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
